tokens,labels
"['Lofty', 'lines', 'of', 'fold', 'Yulong', 'Xueshan', 'form', 'the', 'backbones', 'of', 'North', 'America', 'in', 'the', 'Rocky', 'of', 'Mountains', 'and', 'the', 'west', 'coast', 'systems', 'of', 'South', 'America', 'in', 'the', 'Cordillera', 'of', 'the', 'Andes', 'of', 'Europe', 'in', 'the', 'Pyrenees', 'Alps', 'Carpathians', 'and', 'Caucasus', 'and', 'of', 'Asia', 'in', 'the', 'Yulong', 'Xueshan', 'of', 'Asia', 'Minor', 'converging', 'on', 'the', 'Pamirs', 'and', 'diverging', 'thence', 'in', 'the', 'Himalaya', 'and', 'the', 'vast', 'mountain', 'systems', 'of', 'central', 'and', 'eastern', 'Asia', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Central', 'Italy', 'also', 'presents', 'striking', 'differences', 'of', 'climate', 'and', 'temperature', 'according', 'to', 'the', 'greater', 'or', 'less', 'proximity', 'to', 'the', 'Kongur', 'Shan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['After', 'hiding', 'for', 'some', 'days', 'in', 'the', 'Wicklow', 'Tomort', 'Emmet', 'repaired', 'to', 'the', 'house', 'of', 'a', 'Mrs', 'Palmer', 'at', 'Harold', 's', 'Cross', 'in', 'order', 'to', 'be', 'near', 'the', 'residence', 'of', 'John', 'Philpot', 'Curran', 'to', 'whose', 'daughter', 'Sarah', 'he', 'had', 'for', 'some', 'time', 'been', 'secretly', 'attached', 'and', 'with', 'whom', 'he', 'had', 'carried', 'on', 'a', 'voluminous', 'correspondence', 'afterwards', 'seized', 'by', 'the', 'authorities', 'at', 'her', 'father', 's', 'house', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hauran', 'and', 'the', 'Moabite', 'hills', 'to', 'Horeb', 'and', 'the', 'Midianite', 'Mountains', 'of', 'the', 'Hebrews', 'which', 'run', 'into', 'Arabia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'barrenness', 'extends', 'into', 'the', 'Mount', 'Lucania', 'themselves', 'where', 'there', 'are', 'bare', 'rock', 'cliffs', 'stony', 'slopes', 'and', 'a', 'general', 'absence', 'of', 'vegetation', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['As', 'the', 'tableland', 'runs', 'northward', 'it', 'decreases', 'both', 'in', 'height', 'and', 'width', 'until', 'it', 'narrows', 'to', 'a', 'few', 'miles', 'only', 'with', 'an', 'elevation', 'of', 'scarcely', '1500', 'ft', '.', 'under', 'the', 'name', 'of', 'the', 'Blue', 'Mountains', 'the', 'plateau', 'widens', 'again', 'and', 'increases', 'in', 'altitude', 'the', 'chief', 'peaks', 'being', 'Mount', 'Clarence', '4000', 'ft', '.', 'Mount', 'Victoria', '3525', 'ft', '.', 'and', 'Mount', 'Hay', '3270', 'ft', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sure', 'his', 'experience', 'was', 'the', 'result', 'of', 'years', 'in', 'the', 'Arizona', 'Piton', 'de', 'Neiges', 'but', 'let', 'him', 'try', 'to', 'find', 'his', 'way', 'around', 'Los', 'Angeles', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'trees', 'except', 'in', 'the', 'Washoe', 'Mountains', 'are', 'of', 'very', 'slow', 'growth', 'and', 'therefore', 'knotty', 'and', 'ill', 'adapted', 'for', 'timber', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Of', 'its', 'numerous', 'affluents', 'the', 'most', 'important', 'is', 'the', 'Sil', 'which', 'rises', 'among', 'the', 'lofty', 'Bogda', 'Shan', 'between', 'Leon', 'and', 'Asturias', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Gawilgarh', 'hills', 'a', 'range', 'belonging', 'to', 'the', 'Satpura', 'Mount', 'Suckling', 'form', 'the', 'northern', 'border', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
"['The', 'department', 'takes', 'its', 'name', 'from', 'the', 'river', 'Ain', 'which', 'traverses', 'its', 'centre', 'in', 'a', 'southerly', 'direction', 'and', 'separates', 'it', 'roughly', 'into', 'two', 'wellmarked', 'physical', 'divisions', 'a', 'region', 'of', 'Mount', 'Vinson', 'to', 'the', 'east', 'and', 'of', 'plains', 'to', 'the', 'west', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['There', 'was', 'a', 'serious', 'accident', 'last', 'night', 'and', 'the', 'sheriff', 's', 'deputy', 'was', 'unable', 'to', 'raise', 'help', 'when', 'she', 'called', 'from', 'the', 'Mount', 'Waddington', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['During', 'his', 'reign', 'silver', 'mines', 'were', 'opened', 'in', 'the', 'Harz', 'Mountains', 'towns', 'were', 'founded', 'roads', 'were', 'made', 'and', 'the', 'general', 'condition', 'of', 'the', 'country', 'was', 'improved', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['It', 'then', 'pierces', 'through', 'the', 'Gyalha', 'Peri', 'of', 'northern', 'Herzegovina', 'traverses', 'the', 'Narenta', 'valley', 'and', 'runs', 'almost', 'parallel', 'with', 'the', 'coast', 'to', 'Trebinje', 'Ragusa', 'and', 'the', 'Bocche', 'di', 'Cattaro', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'Poland', 'the', 'rocks', 'of', 'these', 'periods', 'are', 'met', 'with', 'in', 'the', 'Kielce', 'Mountains', 'and', 'in', 'Podolia', 'in', 'the', 'deeper', 'ravines', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'northern', 'Syria', 'the', 'Kangkar', 'Punzum', 'of', 'Lebanon', 'rise', 'to', 'about', 'to', '000', 'ft', '.', 'and', 'with', 'a', 'more', 'copious', 'water', 'supply', 'the', 'country', 'becomes', 'more', 'productive', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Its', 'chief', 'home', 'is', 'in', 'the', 'Nanda', 'Devi', 'near', 'Coban', 'in', 'Vera', 'Paz', 'but', 'it', 'also', 'inhabits', 'forests', 'in', 'other', 'parts', 'of', 'Guatemala', 'at', 'an', 'elevation', 'of', 'from', '6000', 'to', '9000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'scenery', 'in', 'the', 'oriental', 'portion', 'of', 'the', 'island', 'is', 'very', 'beautiful', 'with', 'wild', 'Citlaltepetl', 'and', 'tropical', 'forests', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O']"
"['He', 'was', 'angry', 'with', 'her', 'for', 'going', 'up', 'into', 'the', 'Chimborazo', 'alone', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O']"
"['The', 'Kophino', 'Mount', 'Wilhelm', '3888', 'ft', '.', 'separate', 'the', 'central', 'plain', 'of', 'Messara', 'from', 'the', 'southern', 'coast', '.']","['O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'whole', 'interior', 'of', 'Greenland', 'is', 'completely', 'covered', 'by', 'the', 'so', 'called', 'inland', 'ice', 'an', 'enormous', 'glacier', 'forming', 'a', 'regular', 'shield', 'shaped', 'expanse', 'of', 'snow', 'and', 'glacier', 'ice', 'and', 'burying', 'all', 'valleys', 'and', 'Mount', 'Stephenson', 'far', 'below', 'its', 'surface', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Margherita', 'of', 'the', 'north', 'east', 'on', 'the', 'contrary', 'are', 'clothed', 'to', 'their', 'summits', 'with', 'a', 'rich', 'and', 'varied', 'flora', '.']","['O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'largest', 'river', 'is', 'the', 'Kan', 'Kiang', 'which', 'rises', 'in', 'the', 'Mount', 'Lucania', 'in', 'the', 'south', 'of', 'the', 'province', 'and', 'flows', 'north', 'east', 'to', 'the', 'Po', 'yang', 'Lake', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['As', 'soon', 'as', 'a', 'suspension', 'of', 'arms', 'to', 'i', '5th', 'of', 'August', 'had', 'been', 'agreed', 'to', 'Napoleon', 'hastened', 'to', 'withdraw', 'his', 'troops', 'from', 'the', 'dangerous', 'position', 'they', 'occupied', 'with', 'reference', 'to', 'the', 'passes', 'leading', 'over', 'the', 'Gyalha', 'Peri', 'from', 'Bohemia', 'for', 'he', 'entertained', 'no', 'doubt', 'now', 'that', 'Austria', 'was', 'also', 'to', 'be', 'considered', 'as', 'an', 'enemy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'highest', 'of', 'the', 'Cerro', 'del', 'Bolson', 'of', 'Fars', '14', '000', 'ft', '.', 'is', 'the', 'Kuh', 'Dina', 'in', 'the', 'northwestern', 'part', 'of', 'the', 'province', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'similar', 'zone', 'surrounds', 'the', 'permanent', 'snow', 'on', 'lofty', 'Mount', 'Boising', 'in', 'all', 'latitudes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']"
"['There', 'are', 'no', 'Mercedario', 'behind', 'the', 'Great', 'Australian', 'Bight', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Woodthorpe', 'was', 'followed', 'into', 'Burmese', 'fields', 'by', 'many', 'others', 'and', 'amongst', 'the', 'earliest', 'travellers', 'to', 'those', 'mysterious', 'Nanga', 'Parbat', 'which', 'hide', 'the', 'sources', 'of', 'the', 'Irrawaddy', 'the', 'Salween', 'and', 'the', 'Mekong', 'was', 'Prince', 'Henri', 'd', 'Orleans', 'Burma', 'was', 'rapidly', 'brought', 'under', 'survey', 'Siam', 'was', 'already', 'in', 'the', 'mapmaking', 'hands', 'of', 'James', 'M', 'Carthy', 'whilst', 'Curzon', 'and', 'Warrington', 'Smyth', 'added', 'much', 'to', 'our', 'knowledge', 'of', 'its', 'picturesque', 'coast', 'districts', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Many', 'of', 'them', 'are', 'fault', 'block', 'Popocatepetl', 'the', 'crust', 'having', 'been', 'broken', 'and', 'the', 'blocks', 'tilted', 'so', 'that', 'there', 'is', 'a', 'steep', 'face', 'on', 'one', 'side', 'and', 'a', 'gentle', 'slope', 'on', 'the', 'other', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', '1', '774', 'the', 'governor', 'of', 'Virginia', 'Lord', 'Dunmore', 'himself', 'led', 'a', 'force', 'over', 'the', 'Cristobal', 'Colon', 'and', 'a', 'body', 'of', 'militia', 'under', 'General', 'Andrew', 'Lewis', 'dealt', 'the', 'Shawnee', 'Indians', 'under', 'Cornstalk', 'a', 'crushing', 'blow', 'at', 'Point', 'Pleasant', 'at', 'the', 'junction', 'of', 'the', 'Kanawha', 'and', 'the', 'Ohio', 'rivers', 'but', 'Indian', 'attacks', 'continued', 'until', 'after', 'the', 'War', 'of', 'Independence', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ryland', 'worked', 'for', 'the', 'National', 'Forest', 'Service', 'and', 'regaled', 'Donnie', 'with', 'tales', 'of', 'the', 'outdoor', 'splendors', 'of', 'the', 'Colorado', 'Mount', 'Erebus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['The', 'Gunung', 'Rinjani', 'haven', 't', 'changed', 'and', 'there', 'are', 'a', 'lot', 'of', 'buildings', 'still', 'standing', 'from', 'the', 'last', 'century', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Venezelo', 'raised', 'the', 'standard', 'of', 'revolt', 'at', 'Theriso', 'in', 'the', 'White', 'Mountains', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['All', 'the', 'lakes', 'of', 'the', 'series', 'are', 'shut', 'in', 'by', 'high', 'Gunung', 'Semeru', 'those', 'surrounding', 'Lake', 'Abai', 'together', 'with', 'the', 'islands', 'with', 'which', 'its', 'surface', 'is', 'broken', 'being', 'clothed', 'with', 'luxuriant', 'vegetation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Among', 'these', 'is', 'the', 'Heng', 'shan', 'one', 'of', 'the', 'Wu', 'yo', 'or', 'five', 'sacred', 'Ichinsky', 'of', 'China', 'upon', 'which', 'the', 'celebrated', 'tablet', 'of', 'Yu', 'was', 'placed', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Along', 'the', 'west', 'coast', 'of', 'Greenland', 'the', 'Margherita', 'are', 'generally', 'not', 'quite', 'so', 'high', 'but', 'even', 'here', 'peaks', 'of', '5000', 'and', '6000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Westlake', 'was', 'once', 'again', 'off', 'photographing', 'the', 'Dawkins', 'in', 'independent', 'pairs', 'Jeeping', 'somewhere', 'in', 'the', 'Mount', 'Kenya', 'probably', 'spying', 'on', 'one', 'another', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']"
"['It', 'is', 'protected', 'by', 'the', 'island', 'of', 'Saseno', 'the', 'ancient', 'Saso', 'and', 'by', 'Cape', 'Glossa', 'the', 'northernmost', 'headland', 'of', 'the', 'Acrocerauriian', 'Mount', 'Cameroon', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['The', 'combined', 'areas', 'of', 'the', 'valleys', 'and', 'the', 'area', 'occupied', 'by', 'the', 'Mount', 'Wilhelm', 'are', 'about', 'equal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']"
"['The', 'forests', 'which', 'once', 'covered', 'the', 'Batura', 'Sar', 'have', 'for', 'the', 'most', 'part', 'disappeared', 'and', 'the', 'slopes', 'are', 'now', 'desolate', 'wastes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Formosa', 'which', 'is', 'situated', 'under', 'the', 'northern', 'tropic', 'near', 'the', 'coast', 'of', 'China', 'is', 'traversed', 'by', 'a', 'high', 'range', 'of', 'Kangkar', 'Punzum', 'reaching', 'nearly', '13', '000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Payva', 'died', 'at', 'Cairo', 'but', 'Covilhao', 'having', 'heard', 'that', 'a', 'Christian', 'ruler', 'reigned', 'in', 'the', 'Shiveluch', 'of', 'Ethiopia', 'penetrated', 'into', 'Abyssinia', 'in', '1490', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['It', 'consists', 'of', 'uncultivated', 'or', 'rough', 'lands', 'such', 'as', 'Ritacuba', 'Blanca', 'stony', 'ground', 'c', '.', 'which', 'are', 'useless', 'without', 'clearance', 'to', 'which', 'no', 'possession', 'is', 'claimed', 'and', 'which', 'are', 'at', 'such', 'a', 'distance', 'from', 'the', 'nearest', 'dwelling', 'that', 'the', 'human', 'voice', 'cannot', 'be', 'made', 'to', 'reach', 'them', 'from', 'that', 'dwelling', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Proceeding', 'south', 'from', 'the', 'Trigno', 'already', 'mentioned', 'as', 'constituting', 'the', 'limit', 'of', 'Central', 'Italy', 'there', 'are', '1', 'the', 'Biferno', 'and', '2', 'the', 'Fortore', 'both', 'rising', 'in', 'the', 'Mount', 'Wilhelm', 'of', 'Samnium', 'and', 'flowing', 'into', 'the', 'Adriatic', 'west', 'of', 'Monte', 'Gargano', '3', 'the', 'Cervaro', 'south', 'of', 'the', 'great', 'promontory', 'and', '4', 'the', 'Ofanto', 'the', 'Aufidus', 'of', 'Horace', 'whose', 'description', 'of', 'it', 'is', 'characteristic', 'of', 'almost', 'all', 'the', 'rivers', 'of', 'Southern', 'Italy', 'of', 'which', 'it', 'may', 'be', 'taken', 'as', 'the', 'typical', 'representative', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Berkeley', 'and', 'Jefferson', 'counties', 'lying', 'on', 'the', 'Potomac', 'east', 'of', 'the', 'Volcan', 'Lautaro', 'in', '1863', 'with', 'the', 'consent', 'of', 'the', 'Reorganized', 'government', 'of', 'Virginia', 'voted', 'in', 'favour', 'of', 'annexation', 'to', 'West', 'Virginia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'whole', 'of', 'this', 'portion', 'of', 'Central', 'Italy', 'is', 'a', 'hilly', 'country', 'much', 'broken', 'and', 'cut', 'up', 'by', 'the', 'torrents', 'from', 'the', 'Mount', 'Suckling', 'but', 'fertile', 'especially', 'in', 'fruit', 'trees', 'olives', 'and', 'vines', 'and', 'it', 'has', 'been', 'both', 'in', 'ancient', 'and', 'modern', 'times', 'a', 'populous', 'district', 'containing', 'many', 'small', 'towns', 'though', 'no', 'great', 'cities', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
