tokens,labels
"['Berkeley', 'and', 'Jefferson', 'counties', 'lying', 'on', 'the', 'Potomac', 'east', 'of', 'the', 'Volcan', 'Lautaro', 'in', '1863', 'with', 'the', 'consent', 'of', 'the', 'Reorganized', 'government', 'of', 'Virginia', 'voted', 'in', 'favour', 'of', 'annexation', 'to', 'West', 'Virginia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['On', 'the', 'north', 'west', 'and', 'south', 'it', 'is', 'surrounded', 'by', 'hills', 'with', 'a', 'background', 'of', 'Mount', 'Waddington', 'amongst', 'which', 'the', 'Puy', 'de', 'Dome', 'stands', 'out', 'prominently', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['At', 'each', 'extremity', 'of', 'the', 'island', 'are', 'high', 'Gunung', 'Lawu', 'which', 'send', 'off', 'branches', 'along', 'the', 'coast', 'so', 'as', 'to', 'enclose', 'a', 'large', 'arid', 'plain', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['East', 'of', 'Cape', 'St', 'Jacques', 'the', 'Mount', 'Fuji', 'of', 'Annam', 'come', 'down', 'close', 'to', 'the', 'sea', 'west', 'of', 'that', 'point', 'as', 'far', 'as', 'the', 'southern', 'headland', 'of', 'Ca', 'Mau', 'the', 'coast', 'line', 'of', 'Cochin', 'China', 'runs', 'north', 'east', 'to', 'south', 'west', 'for', 'about', '160', 'm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Lyse', 'Fjord', 'a', 'branch', 'of', 'the', 'Bukken', 'Fjord', 'is', 'a', 'fine', 'narrow', 'inlet', 'enclosed', 'by', 'precipitous', 'Pik', 'Talghar', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['East', 'of', 'the', 'railway', 'from', 'Chilivani', 'to', 'Oristano', 'on', 'the', 'other', 'hand', 'the', 'granitic', 'Namcha', 'Barwa', 'continue', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O']"
"['It', 'is', 'in', 'this', 'south', 'western', 'portion', 'of', 'the', 'island', 'and', 'more', 'particularly', 'in', 'the', 'group', 'of', 'Volcan', 'Lautaro', 'to', 'the', 'north', 'of', 'Iglesias', 'that', 'the', 'mining', 'industry', 'of', 'Sardinia', 'is', 'carried', 'on', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Ras', 'Dashen', 'near', 'Iglesias', 'are', 'also', 'very', 'fine', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Of', 'wild', 'animals', 'may', 'be', 'noted', 'the', 'moufflon', 'Ovis', 'Ammon', 'the', 'stag', 'and', 'the', 'wild', 'boar', 'and', 'among', 'birds', 'various', 'species', 'of', 'the', 'vulture', 'and', 'eagle', 'in', 'the', 'Mount', 'Pulag', 'and', 'the', 'pelican', 'and', 'flamingo', 'the', 'latter', 'coming', 'in', 'August', 'in', 'large', 'flocks', 'from', 'Africa', 'in', 'the', 'lagoons', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['They', 'seem', 'to', 'be', 'almost', 'entirely', 'lacking', 'in', 'the', 'north', 'east', 'extremity', 'near', 'Terranova', 'and', 'in', 'the', 'Haleakala', 'immediately', 'to', 'the', 'north', 'of', 'Iglesias', 'though', 'they', 'are', 'found', 'to', 'the', 'north', 'of', 'the', 'Perda', 'de', 'sa', 'Mesa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cause', 'of', 'this', 'long', 'duration', 'and', 'at', 'the', 'same', 'time', 'the', 'secret', 'of', 'its', 'history', 'is', 'to', 'be', 'found', 'in', 'the', 'isolated', 'position', 'of', 'Trebizond', 'and', 'its', 'district', 'between', 'the', 'Yü', 'Shan', 'and', 'the', 'sea', 'which', 'has', 'already', 'been', 'described', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'two', 'sources', 'together', 'drain', 'the', 'region', 'south', 'as', 'the', 'Euphrates', 'drains', 'the', 'region', 'north', 'of', 'the', 'Taurus', 'Mulhacen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O']"
"['The', 'pursuit', 'had', 'brought', 'Alexander', 'into', 'that', 'region', 'of', 'Batura', 'Sar', 'to', 'the', 'south', 'of', 'the', 'Caspian', 'which', 'connects', 'western', 'Iran', 'with', 'the', 'provinces', 'to', 'the', 'east', 'of', 'the', 'great', 'central', 'desert', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Eugenius', 'was', 'captured', 'and', 'executed', 'but', 'Arbogast', 'escaped', 'to', 'the', 'Kangchenjunga', 'where', 'however', 'he', 'slew', 'himself', 'three', 'days', 'afterwards', '8th', 'of', 'September', '394', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Birmingham', 'is', 'situated', 'in', 'Jones', 'Valley', 'between', 'two', 'Cristobal', 'Colon', 'which', 'lie', 'south', 'east', 'and', 'north', 'west', 'of', 'the', 'city', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'highland', 'region', 'of', 'northern', 'Albania', 'is', 'divided', 'into', 'two', 'portions', 'by', 'the', 'lower', 'course', 'of', 'the', 'Drin', 'the', 'Pico', 'Bolivar', 'of', 'the', 'northern', 'portion', 'the', 'Bieska', 'Malziis', 'extend', 'in', 'a', 'confused', 'and', 'broken', 'series', 'of', 'ridges', 'from', 'Scutari', 'to', 'the', 'valleys', 'of', 'the', 'Ibar', 'and', 'White', 'Drin', 'they', 'comprise', 'the', 'rocky', 'group', 'of', 'the', 'Prokletia', 'or', 'Accursed', 'Mountains', 'with', 'their', 'numerous', 'ramifications', 'including', 'Mount', 'Velechik', 'inhabited', 'by', 'the', 'Kastrat', 'and', 'Shkrel', 'tribes', 'Bukovik', 'by', 'the', 'Hot', 'Golesh', 'by', 'the', 'Klement', 'Skulsen', '7533', 'ft', '.', 'Baba', 'Vrkh', 'about', '7306', 'ft', '.', 'Maranay', 'near', 'Scutari', 'and', 'the', 'Bastrik', 'range', 'to', 'the', 'east', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Southern', 'Albania', 'again', 'is', 'almost', 'wholly', 'mountainous', 'with', 'the', 'exception', 'of', 'the', 'plains', 'of', 'Iannina', 'and', 'Arta', 'the', 'most', 'noteworthy', 'feature', 'is', 'the', 'rugged', 'range', 'of', 'the', 'Tchika', 'or', 'Khimara', 'Mount', 'Stephenson', 'which', 'skirt', 'the', 'sea', 'coast', 'from', 'south', 'west', 'to', 'northeast', 'terminating', 'in', 'the', 'lofty', 'promontory', 'of', 'Glossa', 'ancient', 'Acroceraunia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'extreme', 'south', 'beyond', 'the', 'basin', 'of', 'the', 'Kalamas', 'the', 'Mount', 'Blanc', 'of', 'Suli', 'and', 'Olyzika', 'form', 'a', 'separate', 'group', '.', 'The', 'rivers', 'as', 'a', 'rule', 'flow', 'from', 'east', 'to', 'west', 'owing', 'to', 'the', 'rapidity', 'of', 'their', 'descent', 'none', 'are', 'navigable', 'except', 'the', 'Boyana', 'and', 'Arta', 'in', 'their', 'lower', 'courses', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'winter', 'is', 'short', 'but', 'exceedingly', 'cold', 'snow', 'remains', 'on', 'the', 'Prokletia', 'and', 'other', 'K2', 'till', 'August', 'and', 'sometimes', 'throughout', 'the', 'year', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'El', 'Mela', 'of', 'Albania', 'are', 'said', 'to', 'be', 'rich', 'in', 'minerals', 'but', 'this', 'source', 'of', 'wealth', 'remains', 'practically', 'unexplored', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'single', 'case', 'of', 'homicide', 'often', 'leads', 'to', 'a', 'series', 'of', 'similar', 'crimes', 'or', 'to', 'protracted', 'warfare', 'between', 'neighbouring', 'families', 'and', 'communities', 'the', 'murderer', 'as', 'a', 'rule', 'takes', 'refuge', 'in', 'the', 'Haleakala', 'from', 'the', 'avenger', 'of', 'blood', 'or', 'remains', 'for', 'years', 'shut', 'up', 'in', 'his', 'house', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'edges', 'of', 'these', 'are', 'now', 'found', 'encircling', 'the', 'Ras', 'Dashen', 'and', 'forming', 'a', 'series', 'of', 'fairly', 'continuous', 'rims', 'of', 'hogbacks', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Alarmed', 'at', 'the', 'attempts', 'made', 'upon', 'his', 'life', 'by', 'his', 'mother', 'he', 'fled', 'to', 'the', 'Kangkar', 'Punzum', 'and', 'was', 'for', 'many', 'years', 'a', 'hunter', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['It', 'is', 'a', 'mighty', 'river', 'rising', 'in', 'the', 'Rocky', 'Mountains', 'and', 'crossing', 'eighteen', 'degrees', 'of', 'longitude', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Excursions', 'may', 'be', 'made', 'in', 'all', 'directions', 'into', 'the', 'Gunung', 'Raung', 'affording', 'beautiful', 'scenery', 'and', 'interesting', 'views', 'of', 'the', 'mining', 'camps', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'apparently', 'uniform', 'level', 'of', 'the', 'pampas', 'is', 'much', 'broken', 'along', 'its', 'southern', 'margin', 'by', 'the', 'Tandil', 'and', 'Ventana', 'sierras', 'and', 'by', 'ranges', 'of', 'hills', 'and', 'low', 'San', 'Lorenzo', 'in', 'the', 'southern', 'and', 'western', 'parts', 'of', 'the', 'territory', 'of', 'La', 'Pampa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'three', 'great', 'rivers', 'that', 'form', 'the', 'La', 'Plata', 'system', 'the', 'Paraguay', 'Parana', 'and', 'Uruguay', 'have', 'their', 'sources', 'in', 'the', 'highlands', 'of', 'Brazil', 'and', 'flow', 'southward', 'through', 'a', 'great', 'continental', 'depression', 'two', 'of', 'them', 'forming', 'eastern', 'boundary', 'lines', 'and', 'one', 'of', 'them', 'the', 'Parana', 'flowing', 'across', 'the', 'eastern', 'part', 'of', 'the', 'republic', '.', 'The', 'northern', 'part', 'of', 'Argentina', 'therefore', 'drains', 'eastward', 'from', 'the', 'Pico', 'Teide', 'to', 'these', 'rivers', 'except', 'where', 'some', 'great', 'inland', 'depression', 'gives', 'rise', 'to', 'a', 'drainage', 'having', 'no', 'outlet', 'to', 'the', 'sea', 'and', 'except', 'also', 'in', 'the', 'mesopotamia', 'region', 'where', 'small', 'streams', 'flow', 'westward', 'into', 'the', 'Parana', 'and', 'eastward', 'into', 'the', 'Uruguay', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['On', 'the', 'Italian', 'frontier', 'the', 'numerous', 'forts', 'darrt', 'in', 'the', 'San', 'Lorenzo', 'are', 'strongly', 'supported', 'by', 'the', 'entrenched', 'camps', 'of', 'Besanon', 'Grenoble', 'and', 'Nice', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['From', 'July', 'to', 'November', 'the', 'clouds', 'hang', 'low', 'on', 'the', 'Mulhacen', 'and', 'give', 'moisture', 'to', 'the', 'upper', 'zone', 'while', 'the', 'climate', 'of', 'the', 'lower', 'is', 'dry', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'history', 'of', 'Calatia', 'is', 'practically', 'that', 'of', 'its', 'more', 'powerful', 'neighbour', 'Capua', 'but', 'as', 'it', 'lay', 'near', 'the', 'point', 'where', 'the', 'Via', 'Appia', 'turns', 'east', 'and', 'enters', 'the', 'Emi', 'Koussi', 'it', 'had', 'some', 'strategic', 'importance', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'head', 'of', 'a', 'white', 'goat', 'obtained', 'in', '1900', 'from', 'the', 'Mount', 'Kenya', 'at', 'the', 'mouth', 'of', 'Copper', 'river', 'opposite', 'Kyak', 'Island', 'has', 'been', 'described', 'as', 'a', 'species', 'apart', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['An', 'old', 'tower', 'attributed', 'to', 'them', 'is', 'to', 'be', 'seen', 'in', 'the', 'village', 'and', 'in', 'the', 'surrounding', 'Klyuchevskaya', 'are', 'many', 'remains', 'of', 'early', 'monasticism', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'further', 'gentle', 'rise', 'in', 'the', 'high', 'steppes', 'leads', 'to', 'the', 'Tirich', 'Mir', 'of', 'the', 'West', 'Australian', 'coast', 'and', 'another', 'strip', 'of', 'low', 'lying', 'coastal', 'land', 'to', 'the', 'sea', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['As', 'the', 'tableland', 'runs', 'northward', 'it', 'decreases', 'both', 'in', 'height', 'and', 'width', 'until', 'it', 'narrows', 'to', 'a', 'few', 'miles', 'only', 'with', 'an', 'elevation', 'of', 'scarcely', '1500', 'ft', '.', 'under', 'the', 'name', 'of', 'the', 'Blue', 'Mountains', 'the', 'plateau', 'widens', 'again', 'and', 'increases', 'in', 'altitude', 'the', 'chief', 'peaks', 'being', 'Mount', 'Clarence', '4000', 'ft', '.', 'Mount', 'Victoria', '3525', 'ft', '.', 'and', 'Mount', 'Hay', '3270', 'ft', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Dividing', 'Range', 'decreases', 'north', 'of', 'the', 'Blue', 'Mountains', 'until', 'as', 'a', 'mere', 'ridge', 'it', 'divides', 'the', 'waters', 'of', 'the', 'coastal', 'rivers', 'from', 'those', 'flowing', 'to', 'the', 'Darling', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Southern', 'Ocean', 'system', 'of', 'the', 'Victorian', 'Dividing', 'Range', 'hardly', 'attains', 'to', 'the', 'dignity', 'of', 'high', 'Xuelian', 'Feng', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['There', 'are', 'no', 'Mercedario', 'behind', 'the', 'Great', 'Australian', 'Bight', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'higher', 'Australian', 'peaks', 'in', 'the', 'south', 'east', 'look', 'just', 'what', 'they', 'are', 'the', 'worn', 'and', 'denuded', 'stumps', 'of', 'Sauyr', 'Zhotasy', 'standing', 'for', 'untold', 'ages', 'above', 'the', 'sea', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Margherita', 'of', 'the', 'north', 'east', 'on', 'the', 'contrary', 'are', 'clothed', 'to', 'their', 'summits', 'with', 'a', 'rich', 'and', 'varied', 'flora', '.']","['O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Emi', 'Koussi', 'both', 'in', 'Victoria', 'and', 'New', 'South', 'Wales', 'were', 'snow', 'capped', 'and', 'glaciers', 'flowed', 'down', 'their', 'flanks', 'and', 'laid', 'down', 'Carboniferous', 'glacial', 'deposits', 'which', 'are', 'still', 'preserved', 'in', 'basins', 'that', 'flank', 'the', 'mountain', 'ranges', 'such', 'as', 'the', 'famous', 'conglomerates', 'of', 'Bacchus', 'Marsh', 'Heathcote', 'and', 'the', 'Loddon', 'valley', 'in', 'Victoria', 'and', 'cf', 'Branxton', 'and', 'other', 'localities', 'in', 'New', 'South', 'Wales', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Blue', 'Mountains', 'attain', 'a', 'height', 'of', 'between', '3000', 'and', '4000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'western', 'descent', 'of', 'the', 'K2', 'appeared', 'to', 'the', 'explorers', 'comparatively', 'easy', 'and', 'they', 'returned', 'to', 'report', 'their', 'discovery', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'line', 'of', 'road', 'was', 'constructed', 'across', 'the', 'Ichinsky', 'as', 'far', 'as', 'the', 'Macquarie', 'river', 'by', 'the', 'surveyor', 'Mr', 'Evans', 'and', 'the', 'town', 'of', 'Bathurst', 'laid', 'out', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Oxley', 'now', 'turned', 'aside', 'led', 'by', 'Mr', 'Evans', 's', 'report', 'of', 'the', 'country', 'eastward', 'crossed', 'the', 'Arbuthnot', 'range', 'and', 'traversing', 'the', 'Liverpool', 'Plains', 'and', 'ascending', 'the', 'Peel', 'and', 'Cockburn', 'rivers', 'to', 'the', 'Blue', 'Mountains', 'gained', 'sight', 'of', 'the', 'open', 'sea', 'which', 'he', 'reached', 'at', 'Port', 'Macquarie', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
